categoria,split,tipo,imagen,estado,x0,y0,x1,y1,sam_x0,sam_y0,sam_x1,sam_y1,t_sam_ms
screw,test,good,026.png,ROI_OK,4,2,1022,1020,306,66,721,957,8200.8
screw,test,good,027.png,ROI_OK,11,10,1011,1010,74,279,949,742,8741.7
screw,test,good,028.png,ROI_OK,20,20,1003,1003,82,253,942,770,9589.5
screw,test,good,029.png,ROI_OK,0,0,1023,1023,372,51,652,958,8044.4
screw,test,good,030.png,ROI_OK,66,65,956,955,174,121,850,900,8428.1
screw,test,good,031.png,ROI_OK,0,0,1023,1023,372,58,652,966,8338.3
screw,test,good,032.png,ROI_OK,0,0,1023,1023,57,370,966,653,9644.6
screw,test,good,033.png,ROI_OK,54,54,970,970,112,204,913,820,8427.0
screw,test,good,034.png,ROI_OK,82,82,940,940,162,136,861,887,8874.5
screw,test,good,035.png,ROI_OK,4,4,1018,1018,287,68,737,955,8092.3
screw,test,good,036.png,ROI_OK,36,34,988,986,96,225,929,797,9070.8
screw,test,good,037.png,ROI_OK,0,0,1023,1023,64,319,960,703,9647.3
screw,test,good,038.png,ROI_OK,80,78,946,944,170,132,856,890,8182.1
screw,test,good,039.png,ROI_OK,0,0,1023,1023,373,58,652,964,8181.0
screw,test,good,040.png,ROI_OK,56,56,965,965,187,113,836,908,8445.9
screw,test,manipulated_front,000.png,ROI_OK,90,88,936,934,193,141,833,881,8180.8
screw,test,manipulated_front,001.png,ROI_OK,90,90,932,932,187,143,835,880,8492.1
screw,test,manipulated_front,002.png,ROI_OK,13,12,1010,1009,372,75,652,947,7970.2
screw,test,manipulated_front,003.png,ROI_OK,16,16,1008,1008,79,285,947,740,9303.0
screw,test,manipulated_front,004.png,ROI_OK,34,36,987,989,219,96,804,930,8689.2
screw,test,manipulated_front,005.png,ROI_OK,17,18,1005,1006,288,80,735,944,7995.5
screw,test,manipulated_front,006.png,ROI_OK,88,86,936,934,141,157,883,864,8496.2
screw,test,manipulated_front,007.png,ROI_OK,20,18,1006,1004,82,257,945,766,9150.9
screw,test,manipulated_front,008.png,ROI_OK,5,6,1017,1018,372,70,651,955,7960.6
screw,test,manipulated_front,009.png,ROI_OK,88,86,937,935,142,163,885,860,8621.8
screw,test,manipulated_front,010.png,ROI_OK,5,2,1022,1019,373,66,655,956,8096.9
screw,test,manipulated_front,011.png,ROI_OK,28,28,994,994,89,256,934,767,8903.4
screw,test,manipulated_front,012.png,ROI_OK,14,13,1011,1010,372,76,653,948,8307.8
screw,test,manipulated_front,013.png,ROI_OK,78,77,946,945,171,132,853,891,8174.7
screw,test,manipulated_front,014.png,ROI_OK,42,44,980,982,215,103,809,924,8938.9
screw,test,manipulated_front,015.png,ROI_OK,6,7,1015,1016,70,371,953,653,10583.6
screw,test,manipulated_front,016.png,ROI_OK,6,4,1019,1017,355,68,671,954,7943.9
screw,test,manipulated_front,017.png,ROI_OK,48,50,974,976,107,240,917,787,8779.6
screw,test,manipulated_front,018.png,ROI_OK,19,18,1005,1004,81,372,944,652,10011.9
screw,test,manipulated_front,019.png,ROI_OK,12,12,1010,1010,75,371,948,652,10323.0
screw,test,manipulated_front,020.png,ROI_OK,94,92,930,928,169,145,855,876,8207.9
screw,test,manipulated_front,021.png,ROI_OK,61,62,961,962,118,211,905,814,8823.8
screw,test,manipulated_front,022.png,ROI_OK,46,46,976,976,233,104,789,918,8098.8
screw,test,manipulated_front,023.png,ROI_OK,22,20,1003,1001,84,328,942,694,9156.3
screw,test,scratch_head,000.png,ROI_OK,70,68,955,953,173,124,852,898,8831.7
screw,test,scratch_head,001.png,ROI_OK,0,0,1023,1023,62,335,964,690,9034.0
screw,test,scratch_head,002.png,ROI_OK,91,90,933,932,144,156,881,867,8612.1
screw,test,scratch_head,003.png,ROI_OK,286,30,776,520,392,61,672,490,8288.3
screw,test,scratch_head,004.png,ROI_OK,61,59,964,962,189,116,837,906,8167.8
screw,test,scratch_head,005.png,ROI_OK,28,26,996,994,89,238,936,784,9391.1
screw,test,scratch_head,006.png,ROI_OK,44,41,981,978,211,100,816,920,8468.2
screw,test,scratch_head,007.png,ROI_OK,0,0,1023,1023,55,372,971,652,9203.0
screw,test,scratch_head,008.png,ROI_OK,75,74,949,948,130,169,895,855,8867.5
screw,test,scratch_head,009.png,ROI_OK,0,0,1023,1023,372,58,652,963,8056.5
screw,test,scratch_head,010.png,ROI_OK,8,8,1015,1015,72,296,953,727,8986.7
screw,test,scratch_head,011.png,ROI_OK,8,9,1015,1016,71,288,952,738,9586.3
screw,test,scratch_head,012.png,ROI_OK,64,64,957,957,181,121,842,902,8361.7
screw,test,scratch_head,013.png,ROI_OK,56,56,968,968,196,113,829,911,8333.5
screw,test,scratch_head,014.png,ROI_OK,0,0,1023,1023,63,305,958,716,9657.4
screw,test,scratch_head,015.png,ROI_OK,3,5,1016,1018,297,69,723,955,8184.4
screw,test,scratch_head,016.png,ROI_OK,3,3,1021,1021,67,310,958,715,9762.3
screw,test,scratch_head,017.png,ROI_OK,0,0,1023,1023,343,61,681,962,8332.1
screw,test,scratch_head,018.png,ROI_OK,0,0,1023,1023,346,60,677,965,8053.2
screw,test,scratch_head,019.png,ROI_OK,84,83,940,939,161,137,863,886,8589.1
screw,test,scratch_head,020.png,ROI_OK,0,0,1023,1023,59,345,962,677,9605.7
screw,test,scratch_head,021.png,ROI_OK,0,0,1023,1023,56,362,969,663,9571.1
screw,test,scratch_head,022.png,ROI_OK,0,0,1023,1023,60,372,965,653,9325.4
screw,test,scratch_head,023.png,ROI_OK,63,62,961,960,184,119,841,905,8854.5
screw,test,scratch_neck,000.png,ROI_OK,38,40,981,983,98,216,923,809,8719.0
screw,test,scratch_neck,001.png,ROI_OK,56,55,968,967,113,193,911,830,8578.1
screw,test,scratch_neck,002.png,ROI_OK,56,56,966,966,113,189,909,835,9048.7
screw,test,scratch_neck,003.png,ROI_OK,0,0,1023,1023,367,60,659,964,7958.9
screw,test,scratch_neck,004.png,ROI_OK,16,16,1006,1006,79,268,945,755,9234.6
screw,test,scratch_neck,005.png,ROI_OK,48,47,975,974,106,202,917,820,9281.3
screw,test,scratch_neck,006.png,ROI_OK,0,0,1023,1023,372,57,652,962,8008.7
screw,test,scratch_neck,007.png,ROI_OK,3,3,1019,1019,291,67,732,956,8388.0
screw,test,scratch_neck,008.png,ROI_OK,0,0,1023,1023,58,371,966,653,9707.8
screw,test,scratch_neck,009.png,ROI_OK,0,0,1023,1023,63,321,960,692,8883.6
screw,test,scratch_neck,010.png,ROI_OK,80,78,944,942,164,133,860,889,8539.0
screw,test,scratch_neck,011.png,ROI_OK,17,14,1006,1003,265,77,759,942,8370.9
screw,test,scratch_neck,012.png,ROI_OK,60,59,964,963,117,187,908,836,8386.6
screw,test,scratch_neck,013.png,ROI_OK,0,0,1023,1023,63,315,962,706,9493.9
screw,test,scratch_neck,014.png,ROI_OK,10,10,1014,1014,74,282,952,744,9326.4
screw,test,scratch_neck,015.png,ROI_OK,0,0,1023,1023,328,58,695,964,8169.2
screw,test,scratch_neck,016.png,ROI_OK,23,22,1001,1000,243,84,782,940,8586.1
screw,test,scratch_neck,017.png,ROI_OK,68,68,954,954,124,177,899,847,8617.3
screw,test,scratch_neck,018.png,ROI_OK,10,12,1011,1013,73,271,949,754,8722.3
screw,test,scratch_neck,019.png,ROI_OK,0,0,1023,1023,63,324,963,699,9597.2
screw,test,scratch_neck,020.png,ROI_OK,94,94,928,928,151,147,873,877,8364.9
screw,test,scratch_neck,021.png,ROI_OK,13,12,1011,1010,76,268,949,756,8722.5
screw,test,scratch_neck,022.png,ROI_OK,48,46,976,974,204,105,822,917,8526.8
screw,test,scratch_neck,023.png,ROI_OK,80,78,944,942,168,133,856,889,8239.1
screw,test,scratch_neck,024.png,ROI_OK,0,0,1021,1021,64,310,957,712,9199.3
screw,test,thread_side,000.png,ROI_OK,0,0,1023,1023,365,61,654,966,8391.6
screw,test,thread_side,001.png,ROI_OK,0,0,1023,1023,58,365,967,659,9014.8
screw,test,thread_side,002.png,ROI_OK,2,2,1022,1022,306,66,718,958,8261.8
screw,test,thread_side,003.png,ROI_OK,0,0,1023,1023,60,366,965,658,10405.1
screw,test,thread_side,004.png,ROI_OK,95,92,929,926,152,145,873,875,8688.9
screw,test,thread_side,005.png,ROI_OK,77,76,947,946,132,168,893,854,8596.8
screw,test,thread_side,006.png,ROI_OK,88,88,934,934,141,156,881,867,8698.1
screw,test,thread_side,007.png,ROI_OK,54,54,968,968,112,195,912,829,8613.0
screw,test,thread_side,008.png,ROI_OK,21,20,1001,1000,83,244,940,777,9713.1
screw,test,thread_side,009.png,ROI_OK,92,90,933,931,145,148,881,874,9039.8
screw,test,thread_side,010.png,ROI_OK,0,0,1023,1023,56,372,967,652,9136.4
screw,test,thread_side,011.png,ROI_OK,7,6,1021,1020,71,296,958,731,9399.1
screw,test,thread_side,012.png,ROI_OK,28,29,994,995,89,237,934,788,8875.8
screw,test,thread_side,013.png,ROI_OK,38,37,986,985,226,97,798,926,8111.0
screw,test,thread_side,014.png,ROI_OK,24,24,999,999,241,85,782,938,8291.5
screw,test,thread_side,015.png,ROI_OK,4,4,1019,1019,68,297,956,726,9402.7
screw,test,thread_side,016.png,ROI_OK,0,0,1023,1023,56,360,966,664,8948.2
screw,test,thread_side,017.png,ROI_OK,0,0,1023,1023,330,51,693,958,8326.7
screw,test,thread_side,018.png,ROI_OK,53,52,972,971,198,110,828,914,8516.2
screw,test,thread_side,019.png,ROI_OK,86,88,935,937,140,156,883,869,8456.0
screw,test,thread_side,020.png,ROI_OK,64,64,958,958,121,182,903,842,8691.9
screw,test,thread_side,021.png,ROI_OK,62,63,959,960,119,184,904,840,8750.8
screw,test,thread_side,022.png,ROI_OK,0,0,1023,1023,60,371,964,652,9865.6
screw,test,thread_top,000.png,ROI_OK,27,27,996,996,88,239,936,785,9314.2
screw,test,thread_top,001.png,ROI_OK,0,0,1023,1023,317,61,706,962,8247.6
screw,test,thread_top,002.png,ROI_OK,22,20,1003,1001,84,252,942,769,8677.7
screw,test,thread_top,003.png,ROI_OK,30,29,995,994,237,90,788,934,8480.8
screw,test,thread_top,004.png,ROI_OK,0,0,1023,1023,62,332,962,691,9152.7
screw,test,thread_top,005.png,ROI_OK,0,0,1023,1023,348,59,675,963,8018.1
screw,test,thread_top,006.png,ROI_OK,64,64,958,958,121,181,903,841,8687.7
screw,test,thread_top,007.png,ROI_OK,0,0,1023,1023,327,60,690,961,7960.3
screw,test,thread_top,008.png,ROI_OK,0,0,1023,1023,333,55,681,963,8276.8
screw,test,thread_top,009.png,ROI_OK,63,62,960,959,181,119,843,904,8476.6
screw,test,thread_top,010.png,ROI_OK,45,44,978,977,104,208,920,815,8627.8
screw,test,thread_top,011.png,ROI_OK,18,16,1006,1004,80,267,944,755,9238.1
screw,test,thread_top,012.png,ROI_OK,14,14,1008,1008,266,77,757,947,8572.5
screw,test,thread_top,013.png,ROI_OK,0,0,1023,1023,373,58,652,966,7956.2
screw,test,thread_top,014.png,ROI_OK,52,52,971,971,110,194,914,829,8868.3
screw,test,thread_top,015.png,ROI_OK,25,26,997,998,242,87,781,937,8206.0
screw,test,thread_top,016.png,ROI_OK,0,0,1023,1023,331,60,694,964,8207.9
screw,test,thread_top,017.png,ROI_OK,0,0,1023,1023,59,350,966,674,10823.8
screw,test,thread_top,018.png,ROI_OK,44,43,979,978,209,102,815,920,8072.2
screw,test,thread_top,019.png,ROI_OK,0,0,1023,1023,335,60,688,962,8068.5
screw,test,thread_top,020.png,ROI_OK,0,0,1023,1023,371,58,652,964,8207.1
screw,test,thread_top,021.png,ROI_OK,74,72,950,948,129,171,895,851,8398.1
screw,test,thread_top,022.png,ROI_OK,70,67,955,952,168,123,857,897,8589.0
